platform,title,url,cover_url,author,published_at,like_count,comment_count,collect_count,share_count,hot_score,recent_hot_score,case_type,built_thing,tool_stack,target_audience,hook,content_value,evidence_level,monetization_signal,risk_flag,primary_category,category_label,product_forms,tools,motives,audience,confidence,description,source
xiaohongshu,Seed2.1这是把Seedance2.0的质变点复刻了？？,https://www.xiaohongshu.com/explore/6a3a8aea00000000150254d7,http://sns-img-hw.xhscdn.net/notes_pre_post/1040g3k8321oqfc9o7b6g5p6m1ka0aeu6kmo9i6g?imageView2/2/w/1080/format/webp,TechTalker,2026-06-23,503,9,196,25,1336.0,222.67,工具测评,AI agent、自动化流程,,,效率提升,可复刻,弱,,,workflow_automation,工作流和运营自动化,AI Agent/工作流,,工作提效,,0.65,如果你用过一年前的各种AI各种大模型的话，再对比现在的，真的能感觉到它变好用了[doge]而且，是一种能真的交付到工作流、替你干活的那种好用 可以说，过去一年全球的模型，能力都不再按版本号一点点的线性提升了，会更像是爬楼梯一样，在某个节点突然跳一格，AI 就会在某个场景里变成真正的生产工具 而这种跨越，就叫“质变点”[暗中观察R] 我想今天的Seed 2.1，就和当年的Opus 4.6和Seedance 2.0一样，再次把这个质变点复刻出来了[得意R] #ai #大模型 #vibecoding #AIChannel #AI前沿 #AI编程 #seed #seedance2 #火山引擎 #agent,csv:D:\Documents\热点库\TrendRadar\data\imports\redfox_xhs_vibecoding_2026-06-29.csv
xiaohongshu,非专业代码人士｜尝试第一次coding文创产品,https://www.xiaohongshu.com/explore/6a390332000000000f01dfd6,http://sns-webpic-qc.xhscdn.com/202606280003/8dec212ade951dc41dff8268d9901f5a/1040g2sg321natm0474705nq5tsdg8760ba365k0!nd_dft_wlteh_webp_3,独立设计师阿钰,2026-06-22,486,37,377,65,2322.0,331.71,真案例,App/软件、创意实验/好玩项目,Claude,创业者/独立开发者、开发者、设计/创作者,平台大赛,有结果,强,,平台活动内容,product_build,做产品/工具,App/软件,Claude,快速原型,创业者/独立开发者、开发者、设计/创作者,0.81,当大家都玩痴迷于🤩玩vibe coding的时候，应用层已经没有太多护城河了！作为一名设计师+文创爱好者我也手搓了一款demo产品：ChubbyGo。整体从：对话需求——交互制作——优化设计——呈现设计效果——输出格式。还蛮不错的！不妨你也去试试看效果完全不输claude design！！ #howto用AI手搓APP #vibecoding大赏 #AI设计 #vibecoding #opc创业 #文创UI设计 #UI界面AI生成 #Codingdemo #AI工具 #UI设计,csv:D:\Documents\热点库\TrendRadar\data\imports\redfox_xhs_vibecoding_2026-06-29.csv
xiaohongshu,怎么解决DeepSeek V4 Pro无法识图的问题？,https://www.xiaohongshu.com/explore/6a3939e00000000011018ccb,http://sns-img-hw.xhscdn.net/spectrum/1040g34o321nbvekhn4105pp0oq873e437fm3m1g?imageView2/2/w/1080/format/webp,小盖,2026-06-23,481,41,434,32,2244.0,374.0,教程,App/软件、自动化流程、AI agent、网站、运营工具,DeepSeek,创业者/独立开发者、开发者、设计/创作者、运营/营销,完整流程、效率提升,可复刻、有结果,中,,,product_build,做产品/工具,AI Agent/工作流、App/软件、网站,DeepSeek,工作提效,创业者/独立开发者、开发者、设计/创作者、运营/营销,0.62,怎么解决 DeepSeek V4 Pro 不能识别图片的问题，分享下我的经验。 简单说，就是我找到了一个价格差不多，但支持多模态的平替模型：Step 3.7 Flash。 这是国内另外一家 AI 创业公司阶跃星辰最近发布的新模型。哎，之前我居然不知道，进入了自己的信息茧房。 端午假期用下来，感觉挺惊喜的。 它的声量还没有那么大，很多人可能没注意到，但这几天真实用下来，我觉得它很适合放到 Coding 和 Agent 工作流里。性价比很高，而且原生多模态。 事情是这样的。端午假期，我想做一个 AI 写作类 App。最开始是准备用 GPT-5.5 来跑，但上周用得太狠，额度很快就不够了。 于是我切到了 DeepSeek V4 Pro。但做的过程中碰到一个大问题，V4 Pro 没有多模态，不能理解图片。 这对我来说没法接受。我 Vibe Coding 的流程一般都是先出设计图或者截图，让 AI 理解我想要的效果，再去实现。 它不能识别图片，我就得纯靠嘴说，怎么可能说得清楚。 后来在小红书上翻了一圈，找到了 Step 3.7 Flash 这个模型。 用了两天之后，我觉得自己发现了新的宝藏模型。说一下我的具体感受。第一，它可以搞定 80% 的 Coding 任务。 我的理解是，如果你有无限的旗舰模型额度，那当然可以全程用旗舰模型，不用纠结。 但真实情况是，大多数人都会碰到额度和成本的问题。尤其是做一个完整的应用，中间要写大量的业务代码，反复修改、反复调试，模型的消耗量是很大的。 所以我现在更倾向于做模型分层。 最开始的产品结构、技术架构、任务拆解，可以交给 GPT-5.5 这样的旗舰模型处理。 因为这个阶段需要模型做判断，需要它把整个系统想清楚。 但后面那些具体功能的实现，就可以交给 Step3.7 Flash 去跑。 如果中间遇到疑难的问题，确实 Flash 模型兜圈子搞不定，那我们可以再切回去，让 GPT-5.5 这样的旗舰模型去解决。 第二，速度非常快。在用 Step 3.7 Flash 写代码的时候，我的体感就是快。 后来去官网查了一下，它的吞吐量最高可以做到 400 Token/s。这个什么概念呢，大部分模型的吞吐速度也就是 100 Token/s 这个水准。,csv:D:\Documents\热点库\TrendRadar\data\imports\redfox_xhs_vibecoding_2026-06-29.csv
xiaohongshu,我用AI做了一个音乐剪辑工具🛠️,https://www.xiaohongshu.com/explore/6a3e5644000000000802600a,http://sns-img-hw.xhscdn.net/1040g2sg321si6kn67ee05nnipod0brt9nihhibo?imageView2/2/w/1080/format/webp,黑小柒seven,2026-06-26,454,52,327,29,1927.0,642.33,真案例,内容/创作、App/软件、求职/学习工具、创意实验/好玩项目,Claude、Codex,设计/创作者、零基础用户,几小时上线,有结果,强,,,product_build,做产品/工具,课程/内容、App/软件,Claude、Codex,学习入门、快速原型,设计/创作者、零基础用户,0.7,仅仅花了48小时就做出了能跑的版本，我自己都没想到！ 作为一个零基础的新手，真的体验到了编程的乐趣～ 先说说能做什么：它可以把一首歌里的人声、鼓点、乐器分离成6条轨道，也能无缝拼接2首歌（不是单纯地淡入淡出，做了细节处理的），还能给一首歌换上另一首歌的伴奏进行混音～ 以前选音乐的时候，我会尽量避免用带人声的，因为它会和我讲话的声音打架。 直到最近，借着学习vibecoding的机会，我想看看能不能做个工具来帮我解决这个问题。 不过目前它还只是一个很基础的版本，暂时只支持Mac，如果大家觉得好用，也可以告诉我还想加什么功能，我再想办法继续升级一下～ #vibecoding #剪辑教学 #自媒体工具 #claude #codex #数码大玩家 #视频制作 #Ai工具 #人声分离软件 #howto用好AI @HOWTO薯 @薯队长,csv:D:\Documents\热点库\TrendRadar\data\imports\redfox_xhs_vibecoding_2026-06-29.csv
xiaohongshu,严肃品鉴了一批好笑离谱又认真的 AI 产品。,https://www.xiaohongshu.com/explore/6a3ba743000000001503d049,http://sns-img-hw.xhscdn.net/notes_pre_post/1040g3k8321ptpbmo7a9g5o0uqep0991odks8arg?imageView2/2/w/1080/format/webp,蔡不菜（AI版）,2026-06-24,447,11,212,44,1490.0,298.0,真案例,网站,,创业者/独立开发者,平台大赛,有结果,强,,疑似商业推广、平台活动内容,product_build,做产品/工具,网站,,,创业者/独立开发者,0.82,哈喽大家，这里是菜菜～ 最近在看知乎上新AI Works的时候，品鉴了一批很离谱又很认真的 AI 小产品。 一开始我只是想笑： 1️⃣怎么会有人做 AI coding 圆环啊？ 2️⃣怎么会有人给小约翰可汗做宇宙知识库啊？ 3️⃣怎么会有人把“注意到如下积分”做成 skill 啊？ 但越看越觉得，这几个产品背后有一个很共同的点： 它们的第一动机好像都不是市场，而是某种非常私人的执念。我真的觉得这就是 Vibe Coding 特别迷人的地方，不是每一个产品一开始都要奔着融资、增长、商业闭环去。 有些东西就是因为一个人太喜欢、太较真、太想解决自己的问题，所以被做出来了，然后它刚好也帮到了另一些人。尤其是通辽宇宙知识库制作人说“已获得小约翰可汗本人好评”那里，我真的哈哈哈哈哈哈 但笑完又觉得：好棒啊，一个粉丝把喜欢的东西做成了一个真的能逛、能查、能玩的网站，这件事本身就很浪漫！ #AI产品 #知乎 #AI工具 #vibecoding大赏 #howto用好AI #AIworks,csv:D:\Documents\热点库\TrendRadar\data\imports\redfox_xhs_vibecoding_2026-06-29.csv
xiaohongshu,HowTo理清这些AI名词并且驾驭它们,https://www.xiaohongshu.com/explore/6a39f1da000000000f01ce89,http://sns-img-hw.xhscdn.net/1040g2sg321o8qmegn2704336ker375ct6bc6lao?imageView2/2/w/1080/format/webp,弗西西丁,2026-06-23,431,23,327,22,1703.0,283.83,教程,AI agent、内容/创作,,设计/创作者,平台大赛,,中,,平台活动内容,workflow_automation,工作流和运营自动化,AI Agent/工作流、课程/内容,,,设计/创作者,0.7,大家每天都在聊的 💬Agent SKill MCP Workflow…… 越听越迷糊 到底是做什么的 一条视频讲清楚，现在的AI工具到底在怎么帮你干活 @HOWTO薯 #howto用AI抢救一切 #AI工具#howto用好AI #OPC能力挑战赛 #商汤小浣熊 #Datewhale #vibecoding大赏,csv:D:\Documents\热点库\TrendRadar\data\imports\redfox_xhs_vibecoding_2026-06-29.csv
xiaohongshu,分享我认为有taste的AI公司（3）,https://www.xiaohongshu.com/explore/6a3a8505000000001102c2ea,http://sns-img-hw.xhscdn.net/notes_pre_post/1040g3k0321oqlda16u50415tc2gajdkmotmhve8?imageView2/2/w/1080/format/webp,丝诺姐姐,2026-06-23,405,6,350,85,2165.0,360.83,工具测评,创意实验/好玩项目、求职/学习工具、网站,,运营/营销、创业者/独立开发者、设计/创作者,,有结果,弱,,疑似商业推广,content_marketing,内容和营销创作,网站,,获客/增长、表达创意,运营/营销、创业者/独立开发者、设计/创作者,0.66,Taste lab：训练AI的审美模型的neo lab。 网站非常简单，但是让我玩出了密室逃脱的感觉，强烈推荐大家都去试一下，各种隐藏的小动效超级好玩，一点不像传统意义boring的基座模型公司。 Taste Labs 的口号是 “end AI slop”（终结AI低质内容），定位为 AI的“taste layer”即AI infra。1850万美元种子轮融资，由Amplify Partners和CRV共同领投。 1️⃣定位精准。生成式AI让“创造”变得廉价，但判断力（judgment/taste）仍是稀缺资源。Taste Labs 试图构建能让AI“懂审美、懂主观好坏”的底层能力，这被视为AI下一阶段的关键基础设施，尤其在创意、媒体、设计等领域。 2️⃣ 创始人有品 Thais Castello Branco不光会搞AI，她以前在Exa干增长的时候，就把营销做得特别有格调——连广告牌都设计得高级又不俗气。她自己对“什么东西好看、什么感觉对”特别敏感。 Ps题外话，好喜欢她的穿搭，一开始还以为是法国人。 3️⃣Blog实在写的太好了 能看出创始人很有思想，分享一段我很喜欢的话： “品味是一种技能， 需要不断磨练，也需要时间和精力。 它源于多方面的积累：接触（见识广博）、观察（发现规律）、形成观点（决定自己喜欢什么）以及筛选（决定自己不喜欢什么）。 而且，品味并非抽象存在，而是要结合具体情境。 事物本身并无好坏之分，一切都取决于情境、受众、目的和意图。” Btw，我理解的品味，源于波兰尼的默会知识，Thais把这个抽象的意思解释得非常到位。 强烈推荐去看她写的manifesto原文。 #howto实现一万种vibecoding #ai产品经理 #AI学习 #ai交流 #大模型 #taste #ai模型 #WWDC26 #科技数码howto #科技薯,csv:D:\Documents\热点库\TrendRadar\data\imports\redfox_xhs_vibecoding_2026-06-29.csv
xiaohongshu,自己写的App，靠折叠屏完成了AI闭环！,https://www.xiaohongshu.com/explore/6a3e35ce000000000f007b8d,http://sns-img-hw.xhscdn.net/spectrum/1040g34o321se0aedn2105pdsv223bvik7u9jb1g?imageView2/2/w/1080/format/webp,懒布懒妈,2026-06-26,370,11,74,5,687.0,229.0,真案例,内容/创作、创意实验/好玩项目、AI agent、App/软件、运营工具,,运营/营销、设计/创作者,几小时上线、效率提升,有结果,强,,,content_marketing,内容和营销创作,课程/内容、AI Agent/工作流、App/软件,,快速原型、工作提效,运营/营销、设计/创作者,0.64,做了个旅行Plog一键生成器Agent🌸 照片丢进去就自动输出手账风Plog， AI识别风景美食，配手写标题+贴纸+小文案，2小时vibe coding搞定开发～ 但真正让它从demo变成生产力的，是放到 vivo X Fold6 上👇 搭载最新 OriginOS 6 Fold 系统，AI文件管家说句话就帮我整理好三亚旅行素材📁 Agent负责一键生成Plog内容🎨 原子工作台展开大屏，左边Agent右边小红书旁边相册，生成完直接跨窗口拖到发布框✨ 还能把这套Agent+小红书+相册的组合一键保存成桌面快捷方式，下次点一下秒恢复专属布局💡 同一个Agent，普通手机只是小工具，折叠大屏上就是随身AI内容工作台。选对AI搭子效率翻倍💪 #XFold6新机测评 #vivoXFold6 #AI轻办公神器 #OriginOS6 #AI工具 #小红书科技AMA #AI编程 #生产力提升 #一起聊数码,csv:D:\Documents\热点库\TrendRadar\data\imports\redfox_xhs_vibecoding_2026-06-29.csv
xiaohongshu,vivo X Fold6里藏了个工位？全靠摊开四个屏,https://www.xiaohongshu.com/explore/6a38c83e000000001503f235,http://sns-img-hw.xhscdn.net/spectrum/1040g34o321n4lnkcn20g5p4qbf143rik9ca0co0?imageView2/2/w/1080/format/webp,豆芽AI笔记本,2026-06-22,328,19,196,42,1347.0,192.43,真案例,App/软件、内容/创作、自动化流程,,开发者、设计/创作者,完整流程、效率提升,可复刻,强,,,dev_productivity,开发提效/编程技巧,AI Agent/工作流、App/软件、SaaS/后台、课程/内容,,工作提效,开发者、设计/创作者,0.65,vivo X Fold6里藏了个工位？全靠摊开四个屏 P人旅行真的很容易临时开摆：人都落地国外了，攻略还是一片空白😭 这次我直接用vivo X Fold6搭了个「P人旅游急救包」App，专属的OriginOS 6 Fold系统专为折叠大屏开发，原子工作台四屏同开互不遮挡： 一个手机搞定跑需求、代码、攻略和素材整理一整条工作流，不用来回切后台，把vibe coding真正装进口袋，随心随性，带着这个满级AI搭子漫游就对啦～ #给我的AI员工们安排了工位 #vivoXFold6美商极高 #vivoXFold6 #OriginOS6 #AI轻办公神器 #数码大玩家 #折叠屏 #vibecoding #科技数码howto #AI编程,csv:D:\Documents\热点库\TrendRadar\data\imports\redfox_xhs_vibecoding_2026-06-29.csv
xiaohongshu,🔥爆火的Cowart 插件实测，把Figma搬进Codex,https://www.xiaohongshu.com/explore/6a3a9bb8000000001603ca53,http://sns-img-hw.xhscdn.net/1040g008321otl72t7e0049lj4rkfqrsm5qavrdg?imageView2/2/w/1080/format/webp,浪味仙女爱设计,2026-06-24,325,18,521,58,2442.0,488.4,工具测评,创意实验/好玩项目、插件、网站,Codex,设计/创作者,,有结果,弱,用户,,dev_productivity,开发提效/编程技巧,,Codex,,设计/创作者,0.7,@HOWTO薯 #howto用好AI #UI设计 #UX设计 #用户体验设计 #AI设计 #AI工具 #设计作品集 #设计干货 #vibecoding #codex,csv:D:\Documents\热点库\TrendRadar\data\imports\redfox_xhs_vibecoding_2026-06-29.csv
xiaohongshu,/goal 和 /loop，到底哪个更卷啊,https://www.xiaohongshu.com/explore/6a393b4d0000000011011037,http://sns-img-hw.xhscdn.net/spectrum/1040g34o321qocmat6u105pogl57ncb7slgo7p5g?imageView2/2/w/1080/format/webp,硅基解码 Decoder Only,2026-06-22,311,32,459,125,2848.0,406.86,真案例,AI agent、自动化流程、创意实验/好玩项目,Claude Code、Claude、Codex,创业者/独立开发者、开发者,几小时上线、效率提升,有结果、可复刻,强,用户,,dev_productivity,开发提效/编程技巧,AI Agent/工作流,Claude Code、Claude、Codex,工作提效,创业者/独立开发者、开发者,0.74,最近 loop engineering 有点火。 虽然我不太喜欢这个概念，但最近一段时间，我确实养成了一个习惯： 每天睡前给 Claude Code 布置一个“睡前任务”。 比如让它修一批 bug、开发几个功能、做一批评测，甚至刷刷邮件整理下用户反馈。 一开始，我还有点小纠结： 是用 /goal，还是 /loop好呢？ 小孩子才做选择，我们嘛，就都试试看。 摸索了一段时间，下面是我的几条经验，分享给大家： 1️⃣ /goal 是目标驱动，/loop 是时间或次数驱动 2️⃣ /goal 适合你把验收标准定义得很清楚的情况，好比有个产品经理，把用户故事和测试用例都写好了，AI 一条条去执行。没做完？不好意思，自动打回重做 3️⃣ /loop 反过来，适合模糊的情况，好比有一头蛮牛，你让它死磕一个问题，它就一直尝试，还真的有可能大力出奇迹给你带来意想不到的惊喜，有一次它就真的帮我提出了一个很好的重构方案，并且连代码都写好了 4️⃣ Claude Code 有个特点（不知道叫优点好还是缺点），它很喜欢很快把 /goal 标记为完成，有时候早上回来看，才干了 1 个多小时，感觉有点亏啊，其实还有很多可以做的，只好后悔自己没多加点条件定义清楚些 5️⃣ 最后一条，也可能是最重要的：大部分时候，人是瓶颈，不管是 /goal 还是 /loop，想清楚什么事情值得干，才是最重要的 也分享下一些写 goal 时的小 tricks 1️⃣ 先把 bugs、features 列好清单，贴给 AI，让它录入到 markdown 或 linear，然后围绕这个做持续的状态更新 2️⃣ 定义好验收标准：评测、单测、端到端测试、push 后再验收 3️⃣ 要求自己截图对比验收 before vs after Loop 嘛，也有 2 种使用场景 1️⃣ 固定工作流 2️⃣ 蛮牛工作流 👉 具体右滑看全文 >> 你在 Codex 或 CC 用 goal 或 loop 吗？ 如果有什么有意思的玩法，一起评论聊聊～ #LoopEngineering #goal #loop #claudecode #codex #vibecoding #agent开发实战,csv:D:\Documents\热点库\TrendRadar\data\imports\redfox_xhs_vibecoding_2026-06-29.csv
xiaohongshu,AI前端设计师-TRAE Work Design如何使用？,https://www.xiaohongshu.com/explore/6a3e09b7000000001c0255cb,http://sns-img-hw.xhscdn.net/spectrum/1040g0k0321s7352hmu004a2fiahsqcglh4ce14g?imageView2/2/w/1080/format/webp,一枚卓子,2026-06-26,309,9,396,68,2086.0,695.33,教程,AI agent,Trae,设计/创作者,,,中,,,dev_productivity,开发提效/编程技巧,AI Agent/工作流,Trae,,设计/创作者,0.7,#TRAE #TRAEWork #AI新手村 #AI设计 #vibecoding #Agent #前端 #howto用好AI,csv:D:\Documents\热点库\TrendRadar\data\imports\redfox_xhs_vibecoding_2026-06-29.csv
xiaohongshu,豆包Seed-2.1，字节LLM来到了自己的质变点,https://www.xiaohongshu.com/explore/6a3a59f4000000000f01fd7e,http://sns-img-hw.xhscdn.net/1040g008321olkvqgn0004b53bnuvg0871s2k91g?imageView2/2/w/1080/format/webp,AI Dance,2026-06-23,270,53,68,60,1219.0,203.17,真案例,AI agent、内容/创作、创意实验/好玩项目,Claude、Copilot、Gemini、Kimi、豆包,设计/创作者、开发者,几小时上线,有结果,强,,,dev_productivity,开发提效/编程技巧,AI Agent/工作流、课程/内容,Claude、Copilot、Gemini、Kimi、豆包,工作提效、快速原型,设计/创作者、开发者,0.76,今天火山引擎 Force 大会，久等的 Doubao Seed-2.1 Pro正式发布。 Terminal Bench 跟 Opus 4.7 基本持平，SciCode 还反超了 Opus 4.7 和 GPT-5.5。 价格：Pro 版本百万 token 输入 6 块、输出 30 块，综合比 Opus 降了大概 80%。Turbo 大概再便宜一半。 现场演示了 RTL 芯片设计任务 和 500+ 个 Agent 协同的demo。尤其 RTL，18 小时、9 轮迭代、1303 行代码、跑通仿真测试。这种活平时是 3-5 个工程师干几周的。现在各家都在比拼，模型能够自主完成超长程任务的时间，也是模型能力从copilot到coding agent质变的体现。 VLM 也提一嘴。移动端 GUI Agent 做到全球 SOTA，WorldVQA 压 GPT-5.5、Opus 4.7、Gemini 3.1 Pro，视频理解 LVBench 超 Gemini 3.1 Pro。VLM 本来就是豆包的基本盘，就不展开了。 再看用量：豆包大模型日均 token 消耗已经接近 180 万亿，公有云大模型使用量占比 49.5%。 现场演讲聊到，模型能力的跨越，往往就是一个“质变点”。Claude Opus 4.6 是 coding agent 的质变点，Seedance 是视频生成的质变点。模型能力跨过某个点之后，API 生意才会突然变好。 现在 Doubao Seed-2.1 也是这个质变点。我也跑了几个case，实测感觉 Seed-2.1 coding 能力追上来了，是国内第一梯队水平（后期会放横屏对比测试）。 大家都知道，由于对蒸馏的限制，字节等这一天等得更久。 现在国内 GLM-5.2、 Doubao Seed-2.1 、Kimi K2.7 Code、Qwen 3.7 基本咬住第一梯队，不知道未来几个月谁会更胜一筹？ #AI大模型 #seed模型 #火山引擎 #AIcoding #Agent #Seedance #FORCE大会 #大模型API #AI编程,csv:D:\Documents\热点库\TrendRadar\data\imports\redfox_xhs_vibecoding_2026-06-29.csv
xiaohongshu,把自己手搓出来的APP装进手机里用，真的太爽,https://www.xiaohongshu.com/explore/6a38c6d30000000006035c27,http://sns-img-hw.xhscdn.net/1040g008321n4b253no005n8pvuk46td8pn08o4g?imageView2/2/w/1080/format/webp,刘量AI,2026-06-22,270,35,246,24,1375.0,196.43,真案例,App/软件、内容/创作,,设计/创作者,,可复刻,强,,,product_build,做产品/工具,App/软件、课程/内容,,,设计/创作者,0.95,把自己手搓出来的APP装进手机里用，真的太爽 想做爆款视频，第一步就要是要有吸睛的封面。我直接手搓了一个APP【封面神器】，只要上传照片选择面板就能一键替换，还可以复刻别人的爆款封面和分析爆款封面～这个APP在手机里就能用，尤其搭配上vivo X Fold6，超大折叠屏幕，还有为大屏而生的专属OS系统OriginOS 6 Fold，4个窗口同时打开同时工作，不用切换软件，用起来真的太爽了。#Vibecoding #AI封面 #封面神器 #手搓APP #AI应用 #vivo #vivoXFold6 #给我的AI员工们安排了工位 #vivoXFold6美商极高 #OriginOS6 #AI轻办公神器,csv:D:\Documents\热点库\TrendRadar\data\imports\redfox_xhs_vibecoding_2026-06-29.csv
xiaohongshu,拒绝拖拉！用AI搭完工作流，一天把三天的活,https://www.xiaohongshu.com/explore/6a3e32150000000007024d15,http://sns-img-hw.xhscdn.net/1040g2sg321sdpvdfnecg5p9j54pqjcd5alf9h0o?imageView2/2/w/1080/format/webp,安十老师Answers,2026-06-26,268,5,294,19,1327.0,442.33,真案例,App/软件、内容/创作、自动化流程,豆包,设计/创作者、运营/营销,几小时上线、效率提升、完整流程,可复刻、引流明显,强,,引流明显,product_build,做产品/工具,App/软件、课程/内容、AI Agent/工作流,豆包,工作提效、快速原型、学习入门,设计/创作者、运营/营销,0.65,你们有没有这种感觉——手头正干着活，突然要查个资料，切出去翻半天，再切回来思路就断了？🤯 我以前就是这样。写文档写到一半想找个配图，打开相册翻着翻着就刷起视频了，等回过神来半小时没了……25分钟的活硬生生拖成2小时。 今年我做的最对的一件事就是：用AI搭了好几套完整工作流。 以前一次只能干一件事，现在写文档、做PPT、出图片可以同时推。给你们看几个我实际在用的场景： 📌 备课工作流 要讲端午主题班会，需要PPT和讲稿。我同时开着几个软件，一个AI聊讲稿内容，一个AI生成PPT，还有一个AI出课程配图。整个过程不到十分钟搞定。以前光来回切软件就得切十分钟。 📌 知识存储工作流 看到好文章、微信文件、网址链接，分门别类丢进知识库。复习的时候直接让AI基于资料出题，知识库秒变专属题库，资料再也不会吃灰。 📌 Vibecoding工作流 我手搓的那个叫“韵律日记”的番茄钟App，就是这么折腾出来的。用来记待办、记支出、记录每天精力变化，专注力差的人真的离不开。 📌 还有自媒体工作流也在跑，篇幅有限下次单独聊。 能做到这一切，除了AI本身好用，还得说下我手上这台vivo X Fold6的原子工作台——往右上角一滑，把WPS、豆包、千问、韵律日记全部拖进去，轻轻一折就变成同时运行的多软件工作台，不用来回跳转，注意力不散，效率自然上来。这套组合还能保存成桌面快捷方式，下次一键直达。 说实话，每次切软件那几秒钟，看着不起眼，对专注力的消耗真挺大的。不用跳转就能多软件协同，这个体验用过就回不去了。 资料存了就要用，活要同时干，注意力省下来做真正重要的事。 关注安十，减少AI信息差🧡 #XFold6新机测评 #vivoXFold6 #AI轻办公神器 #OriginOS6 #AI工作流 #打工人必备 #工作效率提升,csv:D:\Documents\热点库\TrendRadar\data\imports\redfox_xhs_vibecoding_2026-06-29.csv
xiaohongshu,用AI写了个赛博皮影戏交互网页，附详细教程,https://www.xiaohongshu.com/explore/6a3cc7260000000020039c0d,http://sns-img-hw.xhscdn.net/1040g008321r1e7t37o005pc9i43ogdu69pqn8l0?imageView2/2/w/1080/format/webp,章炎炎,2026-06-26,252,24,217,26,1231.0,410.33,教程,网站,,开发者,,可复刻,中,,,dev_productivity,开发提效/编程技巧,网站、课程/内容,,学习入门,开发者,0.78,#电小二 #电小二户外电源 #电小二1500Pro2 #手势交互 #手势识别交互 #vibecoding #AI写代码#数字艺术 #人机交互,csv:D:\Documents\热点库\TrendRadar\data\imports\redfox_xhs_vibecoding_2026-06-29.csv
xiaohongshu,obsidian➕claudecode搭建个人图书馆知识库,https://www.xiaohongshu.com/explore/6a3cc8a4000000001c026bb8,http://sns-img-hw.xhscdn.net/1040g008321r1klgd7u0049qkumddcg44v334bp8?imageView2/2/w/1080/format/webp,董啊脸,2026-06-25,249,5,349,27,1537.0,384.25,真案例,App/软件、内容/创作、创意实验/好玩项目,Claude、Claude Code、Codex,开发者、设计/创作者、运营/营销,平台大赛,有结果,强,,平台活动内容,dev_productivity,开发提效/编程技巧,App/软件、课程/内容,Claude、Claude Code、Codex,学习入门,开发者、设计/创作者、运营/营销,0.62,最近用AI + obsidian 帮我搭建了个人图书馆（里面涵盖了不同软件的读书内容，高亮划线都有，甚至还能阅读打卡） 不用我动手写一行代码，AI就能直接搞定！ #howto入门codex #howto实现一万种vibecoding #claudecode #ai工具 #vibecoding #vibecoding大赏 #好视频扶持计划 #howto用好AI #数码大玩家 #数码好视频 @HOWTO薯,csv:D:\Documents\热点库\TrendRadar\data\imports\redfox_xhs_vibecoding_2026-06-29.csv
xiaohongshu,Codex用户，建议每月跑一次这个prompt,https://www.xiaohongshu.com/explore/6a3ba1ee000000000f032aa6,http://sns-img-hw.xhscdn.net/spectrum/1040g0k0321pth3mg70005pjkshbhot8vhvks7s0?imageView2/2/w/1080/format/webp,AI,2026-06-24,248,6,474,84,2372.0,474.4,真案例,自动化流程、AI agent、求职/学习工具、创意实验/好玩项目,Codex,运营/营销,效率提升、免费工具、失败复盘,可复刻、有结果,强,用户,,learning_tutorial,教程/课程/方法论,AI Agent/工作流,Codex,工作提效、学习入门,运营/营销,0.63,最近用 Codex 比较频繁，发现一个小问题： 很多线程和项目做完之后，就直接放在那里了。 当时确实解决了一个任务，但后面再遇到类似事情，又会重新开一个新线程、重新描述一遍需求。 所以我试着让它定期帮我复盘自己的工作流。 尤其是当我最近开了很多 threads、做了很多 projects，却感觉老是遇到相似问题的时候，可以让 Codex 横向看一遍： 哪些任务一直在重复？ 哪些步骤其实可以固定？ 哪些项目可以沉淀成模板、skill 或自动化？ 我试了一个 prompt，感觉挺适合每个月用一次： Look across my threads and projects and come up with five ways to simplify and work more efficiently with Codex. Use sub-agents. 中文意思大概是： 查看我最近的 Codex 线程和项目，帮我提出 5 个可以简化流程、提高效率的做法。请使用子代理分头分析。 这个 prompt 的价值，不是让Codex帮你完成一个新任务，而是让它反过来帮你整理： 你最近真正做了什么 哪里在重复消耗时间 哪些流程值得固化下来 哪些内容可以变成下一套工作流 如果你也在频繁用Codex，建议不要只让它“干活”。 也要隔一段时间，让它帮你优化怎么干活。 #howto入门codex #ai #AI工具 #深度学习 #agent #codex #AI编程 #vibecoding #prompt #提示词,csv:D:\Documents\热点库\TrendRadar\data\imports\redfox_xhs_vibecoding_2026-06-29.csv
xiaohongshu,34万人看过的Codex画visio图教程来啦！,https://www.xiaohongshu.com/explore/6a3b232a000000001702eb1f,http://sns-img-hw.xhscdn.net/1040g008321pe61t8nu005pm7ac4nca6d5ml3d3o?imageView2/2/w/1080/format/webp,法务Gloria手记,2026-06-24,247,5,390,37,1738.0,347.6,教程,内容/创作、运营工具,Codex,设计/创作者、运营/营销,,可复刻,中,,,learning_tutorial,教程/课程/方法论,课程/内容,Codex,学习入门,设计/创作者、运营/营销,0.78,34万人看过的Codex画visio图教程来啦！ 久等啦大家 第一次录教程类视频 有不清楚的地方大家可以评论区留言呀～我会一一解答#howto入门codex #howto用AI抢救一切 #howto入门vibecoding #howto用好AI #howto实现一万种vibecoding #小红书科技AMA #好视频扶持计划,csv:D:\Documents\热点库\TrendRadar\data\imports\redfox_xhs_vibecoding_2026-06-29.csv
